קופה,תקופה,קוד,נכס,כמות
290,01/2022,106,"יתרות מזומנים ועו""ש בשקלים חדשים",80269.35
290,01/2022,511,"יתרת מזומנים ועו""ש במטבע חוץ",36391.3
290,01/2022,7001,"פק""מ לתקופה של עד שלושה חודשים",22946.73
290,01/2022,513,"אג""ח ממשלתיות סחירות צמודות מדד",162221.25
290,01/2022,515,"אג""ח סחירות ממשלתיות לא צמודות",183233.28
290,01/2022,516,"אג""ח סחירות ממשלתיות לא צמודות בריבית משתנה",12911.77
290,01/2022,304,"מק""מ",19996.0
290,01/2022,526,"אגרות חוב סחירות שהנפיקו ממשלות זרות בחו""ל",9097.51
290,01/2022,5501,לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מדד בדירוג,72675.11
290,01/2022,5503,לפחות (AA-) אגרות חוב קונצרניות סחירות לא צמודות בדירוג,38593.07
290,01/2022,5502,"לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג",1879.89
290,01/2022,5507,-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות צמודות מדד בדירוג,40182.02
290,01/2022,5509,-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות לא צמודות בדירוג,57898.26
290,01/2022,5508,"-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג",8497.7
290,01/2022,5513,או לא מדורגות -BBB אגרות חוב קונצרניות סחירות צמודות מדד בדירוג הנמוך מ,8326.84
290,01/2022,5515,או לא מדורגות -BBB אגרות חוב קונצרניות סחירות לא צמודות בדירוג הנמוך מ,10269.85
290,01/2022,5514,"או לא מדורגות -BBB אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג הנמוך מ",951.0
290,01/2022,5531,לפחות (-AA) אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג,5073.72
290,01/2022,5533,לפחות (-AA) אגרות חוב קונצרניות לא סחירות לא צמודות בדירוג,7438.58
290,01/2022,5537,"-AA לא כולל, (-BBB; -AA) אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג",12587.75
290,01/2022,5539,"-AA לא כולל, (-BBB; -AA) אגרות חוב קונצרניות לא סחירות לא צמודות  בדירוג",9689.57
290,01/2022,5549,או לא מדורגות -BBB אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג הנמוך מ,1817.94
290,01/2022,5551,או לא מדורגות -BBB אגרות חוב קונצרניות לא סחירות לא צמודות בדירוג הנמוך מ,8.05
290,01/2022,7150,"ומעלה -A אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",7223.21
290,01/2022,7153,"-BBB: +BBB אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",28107.66
290,01/2022,7156,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג הנמוך מ",4060.91
290,01/2022,6221,"מניות השייכות למדד ת""א 25/35",133878.45
290,01/2022,6231,"מניות השייכות למדד ת""א 75/90",45704.14
290,01/2022,6241,מניות היתר,18332.75
290,01/2022,6251,מניות זרות הנסחרות בארץ,3727.02
290,01/2022,108,מניות לא סחירות,745.72
290,01/2022,528,"מניות של חברות ישראליות שנסחרות בחו""ל",4577.58
290,01/2022,530,"מניות סחירות של תאגיד תושב חוץ בשיעור החזקה של עד 10% בחו""ל",74074.57
290,01/2022,5901,השקעות בתעודות סל שמחקות מדדי מניות בארץ,15337.77
290,01/2022,5904,"השקעות בתעודות סל שמחקות מדדי מניות בחו""ל",137801.42
290,01/2022,5907,"השקעות בתעודות סל שמחקות מדדי אג""ח בארץ",29309.62
290,01/2022,5921,השקעה בתעודות סל שמחקות מדדי מניות,361846.01
290,01/2022,5924,"השקעה בתעודות סל שמחקות מדדי אג""ח",30188.04
290,01/2022,94,תעודת השתתפות בקרן נאמנות,39462.03
290,01/2022,9201,"תעודת השתתפות בקרנות נאמנות - אג""ח קונצרני",8553.57
290,01/2022,9207,תעודת השתתפות בקרנות נאמנות - מניות,31437.69
290,01/2022,7191,קרנות גידור,50420.02
290,01/2022,5302,"קרנות נדל""ן",9602.96
290,01/2022,552,קרנות השקעה אחרות,17997.85
290,01/2022,7201,"קרנות גידור בחו""ל",8558.01
290,01/2022,5305,"קרנות נדל""ן בחו""ל",5436.17
290,01/2022,5004,"קרנות השקעה אחרות בחו""ל",72596.28
290,01/2022,313,Warrants אופציות מסוג,250.2
290,01/2022,7221,"בחו""ל Warrants כתבי אופציה לא סחירים מסוג",2.78
290,01/2022,7234,"לא סחירים FORWARD, SWAP חוזים עתידיים על שקל/מט""ח",-6196.07
290,01/2022,9215,"חוזים עתידיים סחירים בחו""ל - FUTURES",-3962.31
290,01/2022,5388,אופציות סחירות על מניות ועל מדד מניות (long),2428.36
290,01/2022,5396,אופציות סחירות על מניות ועל מדד מניות בחסר (short),-1886.18
290,01/2022,9234,מוצרים מובנים בישראל עם קרן מובטחת ונכס בסיס מדד,8575.07
290,01/2022,95,הלוואות לעמיתים,37979.87
290,01/2022,7361,ומעלה -AA הלוואות מובטחות בביטחונות אחרים בדירוג,12947.08
290,01/2022,554,חייבים שונים,650.74
290,01/2022,5050,זכאים מס הכנסה,-41.45
