קופה,תקופה,קוד,נכס,כמות
401,01/2022,106,"יתרות מזומנים ועו""ש בשקלים חדשים",116251.15
401,01/2022,511,"יתרת מזומנים ועו""ש במטבע חוץ",35826.87
401,01/2022,105,"פח""ק/פר""י",202865.36
401,01/2022,7001,"פק""מ לתקופה של עד שלושה חודשים",235680.46
401,01/2022,7010,"פיקדונות במט""ח לתקופה של עד שלושה חודשים",26046.35
401,01/2022,5427,"יתרות מזומנים ועו""ש במטבע חוץ בחו""ל",16.34
401,01/2022,513,"אג""ח ממשלתיות סחירות צמודות מדד",623347.31
401,01/2022,515,"אג""ח סחירות ממשלתיות לא צמודות",602319.09
401,01/2022,516,"אג""ח סחירות ממשלתיות לא צמודות בריבית משתנה",110372.61
401,01/2022,304,"מק""מ",430.93
401,01/2022,517,"אג""ח ממשלת ישראל שנסחרות בחו""ל",5058.86
401,01/2022,526,"אגרות חוב סחירות שהנפיקו ממשלות זרות בחו""ל",7836.39
401,01/2022,7033,ומעלה AA- תעודות חוב מסחריות לא צמודות בדירוג ,2551.3
401,01/2022,7067,ומעלה AA- תעודות חוב מסחריות לא סחירות לא צמודות בדירוג,11233.83
401,01/2022,7076,-BBB: +A תעודות חוב מסחריות לא סחירות לא צמודות ,5624.0
401,01/2022,5501,לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מדד בדירוג,542685.86
401,01/2022,5503,לפחות (AA-) אגרות חוב קונצרניות סחירות לא צמודות בדירוג,119971.59
401,01/2022,5502,"לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג",3834.31
401,01/2022,5507,-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות צמודות מדד בדירוג,108574.2
401,01/2022,5509,-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות לא צמודות בדירוג,137368.49
401,01/2022,5508,"-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג",27011.14
401,01/2022,5513,או לא מדורגות -BBB אגרות חוב קונצרניות סחירות צמודות מדד בדירוג הנמוך מ,30778.54
401,01/2022,5515,או לא מדורגות -BBB אגרות חוב קונצרניות סחירות לא צמודות בדירוג הנמוך מ,39020.62
401,01/2022,5514,"או לא מדורגות -BBB אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג הנמוך מ",15296.14
401,01/2022,5531,לפחות (-AA) אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג,38021.36
401,01/2022,5533,לפחות (-AA) אגרות חוב קונצרניות לא סחירות לא צמודות בדירוג,17651.09
401,01/2022,5532,"לפחות (-AA) אגרות חוב קונצרניות לא סחירות צמודות מט""ח בדירוג",1065.84
401,01/2022,5537,"-AA לא כולל, (-BBB; -AA) אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג",17057.72
