קופה,תקופה,קוד,נכס,כמות
288,01/2022,106,"יתרות מזומנים ועו""ש בשקלים חדשים",-59.55
288,01/2022,511,"יתרת מזומנים ועו""ש במטבע חוץ",17886.81
288,01/2022,105,"פח""ק/פר""י",143804.38
288,01/2022,513,"אג""ח ממשלתיות סחירות צמודות מדד",391591.73
288,01/2022,515,"אג""ח סחירות ממשלתיות לא צמודות",409446.77
288,01/2022,526,"אגרות חוב סחירות שהנפיקו ממשלות זרות בחו""ל",8741.85
288,01/2022,7033,ומעלה AA- תעודות חוב מסחריות לא צמודות בדירוג ,863.73
288,01/2022,7076,-BBB: +A תעודות חוב מסחריות לא סחירות לא צמודות ,670.2
288,01/2022,5501,לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מדד בדירוג,165258.51
288,01/2022,5503,לפחות (AA-) אגרות חוב קונצרניות סחירות לא צמודות בדירוג,100355.47
288,01/2022,5502,"לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג",3815.25
288,01/2022,5507,-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות צמודות מדד בדירוג,53977.62
288,01/2022,5509,-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות לא צמודות בדירוג,55537.82
288,01/2022,5508,"-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג",9092.17
288,01/2022,5513,או לא מדורגות -BBB אגרות חוב קונצרניות סחירות צמודות מדד בדירוג הנמוך מ,7009.0
288,01/2022,5515,או לא מדורגות -BBB אגרות חוב קונצרניות סחירות לא צמודות בדירוג הנמוך מ,12514.76
288,01/2022,5514,"או לא מדורגות -BBB אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג הנמוך מ",1261.44
288,01/2022,5531,לפחות (-AA) אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג,4372.44
288,01/2022,5533,לפחות (-AA) אגרות חוב קונצרניות לא סחירות לא צמודות בדירוג,1030.75
288,01/2022,5537,"-AA לא כולל, (-BBB; -AA) אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג",1820.33
288,01/2022,5539,"-AA לא כולל, (-BBB; -AA) אגרות חוב קונצרניות לא סחירות לא צמודות  בדירוג",6166.25
288,01/2022,5549,או לא מדורגות -BBB אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג הנמוך מ,1889.39
288,01/2022,5551,או לא מדורגות -BBB אגרות חוב קונצרניות לא סחירות לא צמודות בדירוג הנמוך מ,6162.94
288,01/2022,7147,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג הנמוך מ",3083.06
288,01/2022,7153,"-BBB: +BBB אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",1012.88
288,01/2022,7156,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג הנמוך מ",4702.37
288,01/2022,6221,"מניות השייכות למדד ת""א 25/35",226326.14
288,01/2022,6231,"מניות השייכות למדד ת""א 75/90",148505.82
288,01/2022,6241,מניות היתר,61085.81
288,01/2022,108,מניות לא סחירות,501.39
288,01/2022,528,"מניות של חברות ישראליות שנסחרות בחו""ל",23044.01
288,01/2022,530,"מניות סחירות של תאגיד תושב חוץ בשיעור החזקה של עד 10% בחו""ל",114543.27
288,01/2022,5901,השקעות בתעודות סל שמחקות מדדי מניות בארץ,28201.81
288,01/2022,5904,"השקעות בתעודות סל שמחקות מדדי מניות בחו""ל",237644.38
288,01/2022,5907,"השקעות בתעודות סל שמחקות מדדי אג""ח בארץ",23091.63
288,01/2022,5921,השקעה בתעודות סל שמחקות מדדי מניות,231325.73
288,01/2022,9201,"תעודת השתתפות בקרנות נאמנות - אג""ח קונצרני",16852.66
288,01/2022,9207,תעודת השתתפות בקרנות נאמנות - מניות,2443.35
288,01/2022,553,קרנות הון סיכון,0.0
288,01/2022,7191,קרנות גידור,6876.22
288,01/2022,552,קרנות השקעה אחרות,10510.45
288,01/2022,5305,"קרנות נדל""ן בחו""ל",4757.73
288,01/2022,5004,"קרנות השקעה אחרות בחו""ל",63400.65
288,01/2022,313,Warrants אופציות מסוג,2045.68
288,01/2022,7221,"בחו""ל Warrants כתבי אופציה לא סחירים מסוג",33.67
288,01/2022,7234,"לא סחירים FORWARD, SWAP חוזים עתידיים על שקל/מט""ח",88.16
288,01/2022,9215,"חוזים עתידיים סחירים בחו""ל - FUTURES",-4335.32
288,01/2022,9231,מוצרים מובנים בישראל עם קרן מובטחת ונכס בסיס מטבע,1157.74
288,01/2022,9234,מוצרים מובנים בישראל עם קרן מובטחת ונכס בסיס מדד,12798.72
288,01/2022,95,הלוואות לעמיתים,41196.03
288,01/2022,555,זכאים (ירשם במינוס,-540.13
288,01/2022,5050,זכאים מס הכנסה,-86.71
