קופה,תקופה,קוד,נכס,כמות
253,01/2022,106,"יתרות מזומנים ועו""ש בשקלים חדשים",11931.09
253,01/2022,511,"יתרת מזומנים ועו""ש במטבע חוץ",138268.01
253,01/2022,105,"פח""ק/פר""י",196645.78
253,01/2022,7001,"פק""מ לתקופה של עד שלושה חודשים",7023.16
253,01/2022,7010,"פיקדונות במט""ח לתקופה של עד שלושה חודשים",-468.46
253,01/2022,7013,"פיקדונות במט""ח לתקופה של עד שלושה חודשים",-7764.42
253,01/2022,513,"אג""ח ממשלתיות סחירות צמודות מדד",1137150.13
253,01/2022,515,"אג""ח סחירות ממשלתיות לא צמודות",786759.65
253,01/2022,516,"אג""ח סחירות ממשלתיות לא צמודות בריבית משתנה",410546.64
253,01/2022,304,"מק""מ",2814.9
253,01/2022,517,"אג""ח ממשלת ישראל שנסחרות בחו""ל",1685.34
253,01/2022,526,"אגרות חוב סחירות שהנפיקו ממשלות זרות בחו""ל",71099.97
253,01/2022,5501,לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מדד בדירוג,1700382.51
253,01/2022,5503,לפחות (AA-) אגרות חוב קונצרניות סחירות לא צמודות בדירוג,456786.6
253,01/2022,5502,"לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג",18428.26
253,01/2022,5507,-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות צמודות מדד בדירוג,314039.91
253,01/2022,5509,-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות לא צמודות בדירוג,276807.75
253,01/2022,5508,"-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג",2528.52
253,01/2022,5513,או לא מדורגות -BBB אגרות חוב קונצרניות סחירות צמודות מדד בדירוג הנמוך מ,71031.28
253,01/2022,5515,או לא מדורגות -BBB אגרות חוב קונצרניות סחירות לא צמודות בדירוג הנמוך מ,20488.94
253,01/2022,5514,"או לא מדורגות -BBB אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג הנמוך מ",7874.99
253,01/2022,5531,לפחות (-AA) אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג,126391.39
253,01/2022,5533,לפחות (-AA) אגרות חוב קונצרניות לא סחירות לא צמודות בדירוג,27563.71
253,01/2022,5532,"לפחות (-AA) אגרות חוב קונצרניות לא סחירות צמודות מט""ח בדירוג",21268.42
253,01/2022,5537,"-AA לא כולל, (-BBB; -AA) אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג",43488.94
253,01/2022,5539,"-AA לא כולל, (-BBB; -AA) אגרות חוב קונצרניות לא סחירות לא צמודות  בדירוג",10591.9
253,01/2022,5549,או לא מדורגות -BBB אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג הנמוך מ,390.09
253,01/2022,5551,או לא מדורגות -BBB אגרות חוב קונצרניות לא סחירות לא צמודות בדירוג הנמוך מ,26.49
253,01/2022,7144,"-BBB: +BBB אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג",34222.76
253,01/2022,7147,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג הנמוך מ",52992.63
253,01/2022,7153,"-BBB: +BBB אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",134249.01
253,01/2022,7156,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג הנמוך מ",488453.17
253,01/2022,6221,"מניות השייכות למדד ת""א 25/35",471764.55
253,01/2022,6231,"מניות השייכות למדד ת""א 75/90",194255.69
253,01/2022,6241,מניות היתר,76276.44
253,01/2022,108,מניות לא סחירות,154539.73
253,01/2022,528,"מניות של חברות ישראליות שנסחרות בחו""ל",94669.5
253,01/2022,530,"מניות סחירות של תאגיד תושב חוץ בשיעור החזקה של עד 10% בחו""ל",377452.11
253,01/2022,123,מניות לא סחירות בתאגיד חוץ,59681.98
253,01/2022,5901,השקעות בתעודות סל שמחקות מדדי מניות בארץ,69421.74
253,01/2022,5907,"השקעות בתעודות סל שמחקות מדדי אג""ח בארץ",186334.33
253,01/2022,5921,השקעה בתעודות סל שמחקות מדדי מניות,246266.85
253,01/2022,5924,"השקעה בתעודות סל שמחקות מדדי אג""ח",26075.8
253,01/2022,8681,"השקעה בתעודות סל אחרות בחו""ל",260.39
