קופה,תקופה,קוד,נכס,כמות
127,01/2022,106,"יתרות מזומנים ועו""ש בשקלים חדשים",21381.29
127,01/2022,511,"יתרת מזומנים ועו""ש במטבע חוץ",15681.65
127,01/2022,105,"פח""ק/פר""י",33267.32
127,01/2022,7001,"פק""מ לתקופה של עד שלושה חודשים",6655.13
127,01/2022,7010,"פיקדונות במט""ח לתקופה של עד שלושה חודשים",2130.06
127,01/2022,7013,"פיקדונות במט""ח לתקופה של עד שלושה חודשים",-798.75
127,01/2022,7067,ומעלה AA- תעודות חוב מסחריות לא סחירות לא צמודות בדירוג,142.68
127,01/2022,5509,-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות לא צמודות בדירוג,496.95
127,01/2022,5515,או לא מדורגות -BBB אגרות חוב קונצרניות סחירות לא צמודות בדירוג הנמוך מ,6.56
127,01/2022,5531,לפחות (-AA) אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג,1287.47
127,01/2022,5532,"לפחות (-AA) אגרות חוב קונצרניות לא סחירות צמודות מט""ח בדירוג",59.49
127,01/2022,7147,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג הנמוך מ",839.09
127,01/2022,7156,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג הנמוך מ",2666.55
127,01/2022,6221,"מניות השייכות למדד ת""א 25/35",179995.46
127,01/2022,6231,"מניות השייכות למדד ת""א 75/90",74115.65
127,01/2022,6241,מניות היתר,22747.18
127,01/2022,108,מניות לא סחירות,3866.86
127,01/2022,528,"מניות של חברות ישראליות שנסחרות בחו""ל",31149.62
127,01/2022,530,"מניות סחירות של תאגיד תושב חוץ בשיעור החזקה של עד 10% בחו""ל",148194.22
127,01/2022,123,מניות לא סחירות בתאגיד חוץ,943.61
127,01/2022,5901,השקעות בתעודות סל שמחקות מדדי מניות בארץ,26486.93
127,01/2022,5921,השקעה בתעודות סל שמחקות מדדי מניות,106325.21
127,01/2022,8681,"השקעה בתעודות סל אחרות בחו""ל",4.51
127,01/2022,9207,תעודת השתתפות בקרנות נאמנות - מניות,19271.47
127,01/2022,9211,תעודת השתתפות בקרנות נאמנות - אחר,40717.48
127,01/2022,553,קרנות הון סיכון,282.22
127,01/2022,7191,קרנות גידור,4288.31
127,01/2022,552,קרנות השקעה אחרות,443.42
127,01/2022,5005,"קרנות הון סיכון בחו""ל",87.04
127,01/2022,5004,"קרנות השקעה אחרות בחו""ל",996.62
127,01/2022,313,Warrants אופציות מסוג,626.49
127,01/2022,7211,Warrants כתבי אופציה לא סחירים מסוג,12.21
127,01/2022,5279,אופציה מסוג Warrant,138.04
127,01/2022,7221,"בחו""ל Warrants כתבי אופציה לא סחירים מסוג",120.63
127,01/2022,7234,"לא סחירים FORWARD, SWAP חוזים עתידיים על שקל/מט""ח",1595.24
127,01/2022,7237,"לא סחירים FORWARD, SWAP חוזים עתידיים על מט""ח/מט""ח",89.85
127,01/2022,9215,"חוזים עתידיים סחירים בחו""ל - FUTURES",-1729.91
127,01/2022,7251,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים על מדדים כולל מניות",-657.93
127,01/2022,7254,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים על מט""ח",1153.17
127,01/2022,7271,סחירים long אופציות על מדדים כולל מניות,591.5
127,01/2022,7274,סחירים short אופציות על מדדים כולל מניות,-249.34
127,01/2022,5563,"שקל/מט""ח לא סחירות (long) OTC אופציות",106.39
127,01/2022,5564,אחרות לא סחירות (long) OTC אופציות,264.72
127,01/2022,5565,"שקל/מט""ח (short) בחסר OTC אופציות",-42.26
127,01/2022,5388,אופציות סחירות על מניות ועל מדד מניות (long),974.72
127,01/2022,5394,אופציות סחירות על סחורות - commodity (long),7.04
127,01/2022,5396,אופציות סחירות על מניות ועל מדד מניות בחסר (short),-561.17
127,01/2022,5402,אופציות סחירות על סחורות - commodity בחסר (short),-0.26
127,01/2022,7304,"בחו""ל לא סחירות long אופציות על שקל/מט""ח",272.67
127,01/2022,7321,"בחו""ל לא סחירות short אופציות על שקל/מט""ח",-80.97
127,01/2022,8731,מוצרים מובנים בישראל עם קרן לא מובטחת ונכס בסיס מניות,2771.65
127,01/2022,9304,"מוצרים מובנים בחו""ל עם קרן מובטחת ונכס בסיס מניות",7994.07
127,01/2022,95,הלוואות לעמיתים,9637.9
127,01/2022,7361,ומעלה -AA הלוואות מובטחות בביטחונות אחרים בדירוג,56.47
127,01/2022,7397,"ומעלה לתקופה של מעל שלושה חודשים ועד שנה -AA פיקדונות נקובים במט""ח בדירוג",-383.4
127,01/2022,554,חייבים שונים,90.58
127,01/2022,555,זכאים (ירשם במינוס,-324.66
127,01/2022,5050,זכאים מס הכנסה,-18.09
