קופה,תקופה,קוד,נכס,כמות
211,01/2022,106,"יתרות מזומנים ועו""ש בשקלים חדשים",33187.33
211,01/2022,511,"יתרת מזומנים ועו""ש במטבע חוץ",32978.28
211,01/2022,105,"פח""ק/פר""י",71501.76
211,01/2022,7001,"פק""מ לתקופה של עד שלושה חודשים",44667.67
211,01/2022,7010,"פיקדונות במט""ח לתקופה של עד שלושה חודשים",13833.18
211,01/2022,5427,"יתרות מזומנים ועו""ש במטבע חוץ בחו""ל",12.89
211,01/2022,513,"אג""ח ממשלתיות סחירות צמודות מדד",458565.17
211,01/2022,515,"אג""ח סחירות ממשלתיות לא צמודות",394638.88
211,01/2022,516,"אג""ח סחירות ממשלתיות לא צמודות בריבית משתנה",58685.67
211,01/2022,304,"מק""מ",3.06
211,01/2022,517,"אג""ח ממשלת ישראל שנסחרות בחו""ל",8737.37
211,01/2022,526,"אגרות חוב סחירות שהנפיקו ממשלות זרות בחו""ל",5583.06
211,01/2022,7033,ומעלה AA- תעודות חוב מסחריות לא צמודות בדירוג ,18.09
211,01/2022,7067,ומעלה AA- תעודות חוב מסחריות לא סחירות לא צמודות בדירוג,79.64
211,01/2022,7076,-BBB: +A תעודות חוב מסחריות לא סחירות לא צמודות ,39.87
211,01/2022,5501,לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מדד בדירוג,434122.16
211,01/2022,5503,לפחות (AA-) אגרות חוב קונצרניות סחירות לא צמודות בדירוג,96951.45
211,01/2022,5502,"לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג",3156.86
211,01/2022,5507,-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות צמודות מדד בדירוג,90629.58
211,01/2022,5509,-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות לא צמודות בדירוג,114664.88
211,01/2022,5508,"-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג",22546.86
211,01/2022,5513,או לא מדורגות -BBB אגרות חוב קונצרניות סחירות צמודות מדד בדירוג הנמוך מ,25691.61
211,01/2022,5515,או לא מדורגות -BBB אגרות חוב קונצרניות סחירות לא צמודות בדירוג הנמוך מ,32571.47
211,01/2022,5514,"או לא מדורגות -BBB אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג הנמוך מ",12768.07
211,01/2022,5531,לפחות (-AA) אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג,25992.39
